DATAFLOW,LAST UPDATE,freq,unit,sex,age,citizen,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,LU,2016,59.1,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,LU,2017,60.9,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,LU,2018,58.4,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,LU,2019,64.6,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,LU,2020,63.5,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,LV,2006,79.6,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,LV,2007,68.2,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,LV,2008,71.8,b
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,LV,2009,58.8,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,LV,2010,54.8,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,LV,2011,59.3,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,LV,2012,59.1,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,LV,2013,60.2,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,LV,2014,62.8,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,LV,2015,64.1,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,LV,2016,63.9,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,LV,2017,65.3,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,LV,2018,66.5,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,LV,2019,69.3,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,LV,2020,70.0,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,ME,2011,51.3,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,ME,2012,41.4,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,ME,2013,44.7,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,ME,2014,48.0,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,ME,2015,54.1,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,ME,2016,48.7,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,ME,2017,57.2,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,ME,2018,62.4,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,ME,2019,67.5,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,ME,2020,49.9,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,MK,2006,24.1,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,MK,2007,16.8,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,MK,2008,,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,MK,2009,,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,MK,2010,,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,MK,2011,,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,MK,2012,17.0,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,MK,2013,,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,MK,2014,,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,MK,2015,,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,MK,2016,,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,MK,2017,,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,MK,2018,,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,MK,2019,31.3,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,MK,2020,34.3,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,MT,2006,49.3,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,MT,2007,51.3,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,MT,2008,57.5,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,MT,2009,56.9,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,MT,2010,57.5,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,MT,2011,61.0,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,MT,2012,80.1,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,MT,2013,78.7,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,MT,2014,71.0,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,MT,2015,69.0,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,MT,2016,70.9,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,MT,2017,74.5,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,MT,2018,76.8,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,MT,2019,75.4,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,MT,2020,76.4,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,NL,2006,48.4,b
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,NL,2007,52.1,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,NL,2008,59.2,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,NL,2009,57.3,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,NL,2010,54.9,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,NL,2011,54.5,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,NL,2012,55.6,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,NL,2013,52.0,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,NL,2014,52.7,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,NL,2015,52.7,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,NL,2016,52.7,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,NL,2017,53.5,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,NL,2018,56.6,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,NL,2019,60.2,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,NL,2020,56.9,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,NO,2006,60.2,b
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,NO,2007,68.4,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,NO,2008,70.6,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,NO,2009,63.6,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,NO,2010,61.0,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,NO,2011,64.8,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,NO,2012,63.5,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,NO,2013,64.2,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,NO,2014,62.5,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,NO,2015,60.9,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,NO,2016,60.3,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,NO,2017,59.4,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,NO,2018,59.7,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,NO,2019,61.4,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,NO,2020,60.2,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,PL,2006,55.0,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,PL,2007,66.1,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,PL,2008,67.0,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,PL,2009,65.1,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,PL,2010,64.1,b
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,PL,2011,60.5,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,PL,2012,65.3,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,PL,2013,62.6,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,PL,2014,69.7,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,PL,2015,62.4,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,PL,2016,63.1,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,PL,2017,70.8,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,PL,2018,76.2,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,PL,2019,79.5,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,PL,2020,78.2,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,PT,2006,76.3,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,PT,2007,76.5,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,PT,2008,78.0,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,PT,2009,71.2,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,PT,2010,69.1,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,PT,2011,66.3,b
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,PT,2012,61.5,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,PT,2013,58.6,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,PT,2014,64.4,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,PT,2015,63.1,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,PT,2016,67.0,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,PT,2017,71.9,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,PT,2018,72.5,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,PT,2019,74.0,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,PT,2020,70.0,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,RO,2006,73.5,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,RO,2007,68.4,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,RO,2008,63.2,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,RO,2009,66.8,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,RO,2010,,bu
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,RO,2011,,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,RO,2012,,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,RO,2013,,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,RO,2014,,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,RO,2015,,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,RO,2016,,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,RO,2017,,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,RO,2018,78.5,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,RO,2019,,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,RO,2020,,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,RS,2010,41.7,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,RS,2011,42.5,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,RS,2012,45.3,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,RS,2013,30.6,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,RS,2014,36.8,b
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,RS,2015,44.5,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,RS,2016,35.2,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,RS,2017,38.2,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,RS,2018,50.6,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,RS,2019,42.1,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,RS,2020,32.1,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,SE,2006,53.7,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,SE,2007,56.0,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,SE,2008,55.2,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,SE,2009,52.0,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,SE,2010,50.3,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,SE,2011,49.4,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,SE,2012,50.0,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,SE,2013,52.1,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,SE,2014,53.4,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,SE,2015,52.2,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,SE,2016,53.0,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,SE,2017,54.2,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,SE,2018,52.7,b
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,SE,2019,55.5,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,SE,2020,50.9,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,SI,2006,54.7,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,SI,2007,62.8,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,SI,2008,69.7,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,SI,2009,56.0,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,SI,2010,61.2,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,SI,2011,68.2,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,SI,2012,63.2,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,SI,2013,60.2,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,SI,2014,57.8,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,SI,2015,71.3,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,SI,2016,70.7,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,SI,2017,72.7,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,SI,2018,72.7,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,SI,2019,73.0,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,SI,2020,76.0,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,SK,2006,,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,SK,2007,,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,SK,2008,,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,SK,2009,,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,SK,2010,61.2,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,SK,2011,,bu
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,SK,2012,,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,SK,2013,,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,SK,2014,,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,SK,2015,80.4,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,SK,2016,66.8,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,SK,2017,74.3,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,SK,2018,71.7,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,SK,2019,67.7,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,SK,2020,64.3,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,UK,2006,64.8,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,UK,2007,63.6,b
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,UK,2008,64.9,b
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,UK,2009,63.0,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,UK,2010,63.4,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,UK,2011,62.3,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,UK,2012,61.6,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,UK,2013,61.9,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,UK,2014,62.7,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,UK,2015,63.9,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,UK,2016,64.1,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,UK,2017,64.0,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,UK,2018,65.5,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,NEU27_2020_FOR,UK,2019,67.9,
